Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#marshelicopter	Katie Mack	@AstroKatie	Mon Apr 19 17:45:54 +0000 2021	In which the #MarsHelicopter does a little mid-air pirouette https://t.co/JSttGsyM9t	82	518
#marshelicopter	RAF_Luton	@RAF_Luton	Mon Apr 19 17:28:39 +0000 2021	BREAKING: It happened. Today our #MarsHelicopter proved that powered, controlled flight from the surface of another… https://t.co/zn4HbcGyCw	88	1099
#marshelicopter	Astronomiaum 🌎 🚀	@Astronomiaum	Mon Apr 19 17:25:47 +0000 2021	Ele voou! Helicóptero Ingenuity da NASA voa em Marte pela primeira vez. Olha que divertido essa animação! Digite ""I… https://t.co/tsjVU1PvxW	51	306
#marshelicopter	NASA JPL	@NASAJPL	Mon Apr 19 17:01:13 +0000 2021	Sure, the #MarsHelicopter took flight on Mars, but now, it can soar around your browser. https://t.co/4q0uMt2OzZ	248	1355
#marshelicopter	LEGO® IDEAS	@LEGOIdeas	Mon Apr 19 16:54:02 +0000 2021	"Congratulations to @NASA on their historic mission with their #MarsHelicopter - #Ingenuity!

Today's Staff Pick by… https://t.co/z80AnpIhFT"	37	279
#marshelicopter	NASA Ames	@NASAAmes	Mon Apr 19 16:51:57 +0000 2021	Congratulations to the #MarsHelicopter team on your historic flight! We're proud to support the project from the ve… https://t.co/ijMRrvZLMh	73	372
#marshelicopter	Caltech	@Caltech	Mon Apr 19 16:46:02 +0000 2021	Before Ingenuity could fly on Mars, it needed to be proven through special testing here on Earth. Scientists and en… https://t.co/EtG3KO1w88	19	68
#marshelicopter	Ted Lieu	@tedlieu	Mon Apr 19 16:44:06 +0000 2021	2000 years from now, no one will know about President Calvin Coolidge, or ZZ Top or the Berlin Wall. But humanity w… https://t.co/rLKWlY5hWm	140	1142
#marshelicopter	NASA’s Artemis Program	@NASAArtemis	Mon Apr 19 16:37:34 +0000 2021	Earlier today, @NASA’s Ingenuity #MarsHelicopter became the first aircraft in history to make a powered, controlled… https://t.co/FU8rzT9WSu	184	1602
#marshelicopter	NASA	@NASA	Mon Apr 19 16:28:59 +0000 2021	Do you like fun things? Type ""Ingenuity NASA"" in a @Google search for a #MarsHelicopter surprise. 🚁 https://t.co/9EK8qdraLC	1965	9068
#marshelicopter	Helen Kennedy	@HelenKennedy	Mon Apr 19 16:19:21 +0000 2021	In case you hadn’t heard, the #MarsHelicopter that made mankind’s first flight on another planet today carried a po… https://t.co/CBbdEwD87O	40	154
